date,dewpoint_c,era5land_tp_mm,soil_water_l1,solar_rad_MJm2,surface_pressure_hpa,temp_c,u10_ms,v10_ms,wind_speed_ms,rain_mm
2001-01-01,9.454014764402329,3.659507595927098,0.14806837726392896,12.82888628387097,1008.5334932429768,17.53934173782863,0.493185828966518,0.009118034723877863,1.0222238783337894,5.5263083801125035
2001-02-01,12.478560685767437,9.760116326182747,0.15317132737901473,14.274447819047621,1006.4786135250386,20.800403452538855,-0.3352389051456645,-0.08701985542048281,1.2578580578081706,10.612291073076655
2001-03-01,10.57368453092009,7.7252919630968915,0.1480658473079777,17.99500324676434,1004.4643350742176,25.434324851957452,-0.015638603360849407,0.3694791932570582,1.5659166778363085,14.583770539001987
2001-04-01,19.007885519856185,152.82216546515946,0.25588222978893754,16.716600693333337,1002.4155839794429,26.77247151923905,-1.6411032940964108,0.28239790344077736,2.0308295811371666,112.65494361357258
2001-05-01,23.15129495088114,504.92206924475033,0.400577761444062,12.87022740723363,998.6888530135021,25.87798717706359,-1.372681666702353,0.05774631025582196,1.568797608945544,429.9943724892357
2001-06-01,24.676722144438386,563.9764781485932,0.4132661068078244,10.865733756767677,995.6627685287117,26.931642205851674,-1.9412425768736639,0.6851252125971247,2.162195388038776,419.87403632077314
2001-07-01,25.187042137760056,266.3247083002606,0.4076946285890422,12.93906924965787,995.9197957126075,27.987547982030396,-1.2739015394097706,1.2903631832437277,2.1294635518093146,464.7256261681066
2001-08-01,25.403942625605758,441.0123808431467,0.4113203860991706,13.062826695210168,997.6514153009431,28.000586462782227,-1.1739920551825829,0.56738100135004,1.4942950007116393,309.83384063749605
2001-09-01,24.725126289855783,307.9108966418941,0.4046343384045945,11.76412153693182,1001.2947140174533,27.032995819194575,-0.935894394683517,0.44800881370550866,1.1882986348751978,664.9863800222224
2001-10-01,22.45352707617679,122.0857560816943,0.35057294789025595,11.732305703914605,1005.0532420443092,25.33856379476968,-0.6931197744427307,-0.11370756735666526,1.1265080477671021,383.5513448195025
2001-11-01,17.921226401409346,8.42483266077804,0.22701216765124388,12.067835832727274,1009.3085384262548,22.700180130647116,-0.76241452958046,-0.4546041102200647,1.127683109914538,0.0
2001-12-01,12.020555766936296,2.5205698871969817,0.1583788179737537,11.83978381075269,1012.0954011714932,18.721405514928122,-0.7951912339248733,-0.9082026288733883,1.3775395606574068,5.616368097969981
2002-01-01,11.735819623119964,19.49292115239442,0.18417261732094603,12.093041970283481,1010.6727280679147,18.05210709321692,-0.33392099779488876,-0.3124962534645009,1.4885955275402754,7.474112836519877
2002-02-01,12.325724500047896,1.908300811200504,0.1589202436361822,15.051162860606064,1010.2002342777668,21.3681742281453,0.5919524373258176,-0.0513917765146038,1.3699358896196614,9.933010516925293
2002-03-01,14.504185346004922,43.59319601143963,0.18027828374410848,16.387909333564064,1005.336440307498,24.517251405066514,-0.4583918367235464,0.2330459952859391,1.689677948329327,26.630125438444548
2002-04-01,20.46668933354647,478.9998489625534,0.3586502135562576,12.82843205818182,1003.1415470966173,23.96977500440299,-2.032277862857087,-0.31480862319670144,2.172165223684961,278.00497569748853
2002-05-01,23.105999229209928,350.0925221486203,0.4011254785114486,13.703034787878789,998.476965702896,25.86356843579824,-1.772461078267177,-0.05569313111620642,1.8527432934816608,174.27822637268994
2002-06-01,24.72128725726198,728.2673854662456,0.4159414274684508,8.748665202828283,996.9270922292587,26.601033445159217,-1.4424319575451041,0.8578524070315893,1.9066396028322745,711.272274208069
2002-07-01,25.33461356127292,593.3985416778625,0.41944622389071534,7.983951589442817,994.9718872084633,27.028574112922943,-0.9132990423418795,1.3504532669529772,1.9205633578502077,790.5510721697952
2002-08-01,24.794475937138273,487.16935884920974,0.41403699162030466,11.449160867253179,997.8305151161949,27.223088422137025,-1.5886403957458926,0.40843640952360444,1.9244029306422583,419.46901907776345
2002-09-01,24.567407243259847,362.36492050051703,0.4047820605653705,12.306610851873423,1001.978268845026,26.904917776448183,-0.9641869918826453,0.26528191531948775,1.3553838025671854,591.2466325095206
2002-10-01,21.636268567370863,132.87975318059196,0.3482591571229877,13.867330706479393,1005.8696438280233,24.90831215374633,-0.25805047204728315,-0.11060537776095583,1.0252215683973545,66.50519349069307
2002-11-01,17.280793110882822,22.301907118248856,0.2511292306662408,12.45265811919192,1008.3435428007288,22.114291958664428,-1.1175170089419844,-0.7869528744999408,1.5712152858304775,4.506957372390863
2002-12-01,13.60676579728662,14.938664473374985,0.18420279482048782,10.874532669012709,1010.2825712667884,19.17134216062486,-0.7933285189125506,-0.3995349605140177,1.2242946564941992,0.9837428923809168
2003-01-01,11.12825449971201,14.853951910555518,0.19927052398114845,12.345047451808409,1011.9452240814777,16.625932266518777,0.15354286172406295,-0.38215154097498966,1.3051339436178735,6.747277620705691
2003-02-01,13.42338816297349,21.890203027478655,0.21093509723613788,13.947096646320349,1009.5673935532785,19.770656117388373,-0.47669100637559775,-0.5459727735488447,1.497583783366295,17.88515223011826
2003-03-01,15.410923348330824,145.27990059986982,0.2747703245230706,15.31309880478597,1006.5401043951359,22.2839040884874,-0.708879247889452,-0.21750377469048826,1.492316955019678,53.52088635870904
2003-04-01,20.913293198608013,140.11650140931908,0.32817984353010904,13.953810785858588,1003.3350924265443,24.90135538852579,-2.0363235207358596,-0.42150705354382295,2.2013408100734693,191.68698223576402
2003-05-01,22.77183419330459,377.54730832742365,0.381214285285281,14.001262963049856,999.4316664824278,26.124634269100348,-1.617367083523708,-0.5593786155956116,1.909374476830098,239.7270607225823
2003-06-01,24.70320089680581,747.1425671462441,0.4178173427389126,9.52269158747475,995.3009016154384,26.6076277164498,-1.6658187058959346,0.3349419523730423,1.9515451460687738,807.7094552646986
2003-07-01,25.130457115981297,529.4809864195704,0.4175235012448468,10.442696122385144,997.8672445364687,27.398453934024108,-1.3688418546380188,0.9938325464939133,1.8746693553559093,726.9047269647773
2003-08-01,25.3979519716961,270.9257059027766,0.4095615060059867,12.930035987487782,998.0158244322638,28.11937395072833,-1.2627931315800236,0.9793065609159748,1.7277581368411965,244.4473177490813
2003-09-01,24.842460388286373,325.0456843539665,0.4117453499996301,10.75413524619634,1000.9376567797113,26.922054251468573,-1.1103330253190067,0.4178279408541593,1.2939410095959094,403.0551516662945
2003-10-01,22.417623881728176,303.96088410965314,0.35776927248201845,11.22682328333456,1005.8534240174554,25.174924004369267,-0.6224313547961601,-0.17330224667826005,1.2349684189254293,237.29439808527627
2003-11-01,17.349073817192124,4.8442258607411715,0.26597118056583086,12.279521745454549,1009.3983566284592,21.77898129883842,-0.6556822939432831,-0.5677423663572833,0.9688421596713185,0.0
2003-12-01,12.663481678843096,6.772952145105304,0.17666708199509426,11.083689480351907,1011.4890762460162,18.952003119907793,-0.7312187118691861,-0.873594477480419,1.4529075115267913,6.718966046246616
2004-01-01,11.649148280894835,23.590423880537088,0.19225897082058135,12.396251921407627,1010.4736720859682,17.154816076677083,-0.259225220740832,-0.5457507282874219,1.2662273802319144,8.971090388298036
2004-02-01,11.989941064907033,6.726904068488654,0.1782082151428244,14.357422468547547,1008.5694286789638,20.018258051139835,-0.5528812330635281,-0.6704932594996884,1.3845624624768313,6.1007967154184986
2004-03-01,15.808226643373091,22.690684858539147,0.17089657303408326,15.9896329800384,1003.7800936453117,25.695918723386395,-0.5258909999217223,0.15766377419514932,1.6529336048909402,17.3839299288663
2004-04-01,20.624688636060544,196.14670280084144,0.33142753485477333,13.066549396767678,1002.5253056837912,24.320490664986274,-2.308818997590229,-0.4844478918887951,2.4095547381429054,217.599508973324
2004-05-01,22.69647079510037,435.5366313271646,0.3393233798000004,14.20364908387097,998.2330445858536,26.831791831197112,-1.9205645308583132,-0.3288305819481272,2.2117656093523883,363.617292545781
2004-06-01,24.604522969024377,475.60895405854086,0.41600994508274475,10.751378662626264,996.9923354459308,26.824937688397263,-1.195486080831149,0.5662342581122813,1.900531053184173,726.7692994320032
2004-07-01,24.786881615572575,788.8106042204475,0.4185656460848722,8.411428740957968,996.911918637293,26.64715177387478,-0.929167100659952,1.126663466873368,1.9531639110900967,699.6956249815047
2004-08-01,25.258983543199633,272.2604861314518,0.40925231068481566,12.344147173411537,996.9025540635056,27.893969037704522,-1.4398830703043635,0.6778930659634395,1.894403853615689,284.2949078473178
2004-09-01,24.274339963996475,323.09541005347563,0.40406759281351107,10.228985618583492,1001.9881621896045,26.659049048375625,-1.1688402551753756,0.4561409121089512,1.7566949832871472,566.7495331359634
2004-10-01,21.19743220396719,459.8162050971393,0.3490523922827936,12.516729318768649,1007.7261467481648,24.500213811482254,-0.7573359527817842,-0.5553571191118378,1.2171527133744902,355.2529165672534
2004-11-01,15.477559484231376,4.355626045679692,0.18440308452053902,12.833738342626265,1009.7897665180451,22.101667550083786,-1.074693888614475,-0.7416206440700827,1.4080132202150397,0.0
2004-12-01,12.203290689492645,3.426778985517821,0.15316525928824215,11.409814198240472,1010.534001883757,19.32738293970632,-0.8673810649749394,-0.7926382559835039,1.5225179112740646,1.3944985042918814
2005-01-01,11.68985577742106,14.42539090569004,0.17666867337890305,11.173998558357773,1010.2071037160925,17.83925676777762,-0.18839936473152857,-0.47413137156398577,1.2320609314594335,15.190553107406156
2005-02-01,12.170801732447263,7.77265586061061,0.1661539230511818,14.798338141991346,1007.490990192452,21.508592775132946,1.1910133622167434,0.46500330280948,2.07962391020947,8.507544058019466
2005-03-01,16.17704475181585,138.98892422256958,0.24313851471792491,15.1552422491925,1005.2773103807737,24.636298709072662,-0.3947916774339573,0.23897093830842006,1.8784325988805963,41.92076271808509
2005-04-01,20.510142106207162,113.83501645171143,0.3198512555774214,16.427377192323235,1004.4882619988953,25.386451899210638,-1.935341963190021,-0.17564262564334804,2.169137443079462,136.90146839257443
2005-05-01,22.305374110455883,271.7771674460077,0.38615674105557535,12.774241036559141,1000.2217730559757,25.300624574951517,-1.9058064519562758,-0.25973369108810995,2.0191064808751125,224.7496081092141
2005-06-01,24.908917763963714,418.47579723362867,0.4084165235320326,11.938383914747476,995.2747486722697,27.59476225393793,-1.6286516364816868,0.1583427762904954,1.8290895643869953,387.5920860420574
2005-07-01,25.01110742816946,455.8358694277742,0.40552683644125387,12.376185472140765,996.937602764668,27.859113492993696,-1.3118624714618012,1.2562849637156166,2.0795073932901507,717.9021507754471
2005-08-01,25.220148510527427,616.1714304961929,0.40872858270599777,10.964888058651027,996.4378890960387,27.640103423490583,-1.0157799107121817,1.141658187937993,1.7486148325772237,439.8344612410575
2005-09-01,25.207398889971937,293.1945051390343,0.396838369915381,13.664573112585229,1001.0138451776885,28.009676887948935,-0.5564251793193496,0.4508678367483095,1.2079938888642505,420.27917505322085
2005-10-01,21.759243609595302,395.17998737834847,0.3663024336789089,11.1485602070302,1006.3459756495781,24.734214900797713,-1.3346399153044113,-0.6438168148762943,1.7127934426946259,516.8675817952012
2005-11-01,15.920725413107334,2.2948442127201707,0.21969308564157197,12.863297846868688,1008.3339923634129,21.49592975385264,-0.5801237973299894,-0.8134609704146082,1.2353216788663623,0.0
2005-12-01,11.594374576691685,0.06385993665137835,0.15375677725902864,12.406576956011731,1009.4750803244136,18.95843003646838,-0.6756525080691103,-1.0351088323745405,1.5371040319373992,0.0
2006-01-01,11.566079930180898,0.13567516251309428,0.14164455956999428,13.009774482111437,1009.4695167810286,18.35631917044256,0.134674511137596,-0.32440137007058584,1.003772081029596,0.0
2006-02-01,14.80147593169332,11.00349408108369,0.1562283125102606,13.75214458787879,1007.1637949162384,22.69013473461203,-0.9428126754354779,-0.5540229039532798,1.6236989335679173,6.154465473781935
2006-03-01,10.778023214206616,14.06517694675783,0.15999163394255528,18.28949763297245,1004.2540700518925,26.13968082091134,0.4951592876608965,0.21270621469254683,1.3155505504736096,18.072852475715408
2006-04-01,19.884396655920806,141.89808421444985,0.2867443156643749,15.859153600808083,1002.1210131175033,25.738486521043388,-1.8623952963617114,0.12878620912731698,2.4869110027269907,205.1203979636684
2006-05-01,23.42326533844902,468.64403815450567,0.3832836402204457,15.177881454936465,1000.0950375799961,26.95017841235947,-1.3235505496224274,0.12029523184494467,1.5413000320146597,353.93418773304336
2006-06-01,25.112350518968395,356.9314498005196,0.4132598665025499,11.85350472,997.3307702589043,27.56163174189304,-1.1886610699342157,0.369720318197,1.3369723857732903,417.9045814499711
2006-07-01,25.333243187152075,381.8394243807588,0.40758185512509165,12.898220976735095,995.3910356052334,28.43089425791435,-1.4567203524214474,1.07415103128501,2.096744950538183,482.98870181459375
2006-08-01,25.263575102133974,275.3248842816063,0.40457901953097164,14.660247402541545,997.8009139422197,28.492116857748094,-1.18506606560493,0.8358009194970404,1.604050331907184,222.23036005280238
2006-09-01,24.531064540079576,335.95813824761854,0.3983808146261607,12.162688144805085,1001.5399887932057,27.014234492626276,-1.0103813213611694,0.2505192208129549,1.7214920379098158,466.6734611366735
2006-10-01,22.204810599994904,62.754743346436285,0.3347120039546168,13.9915449769989,1006.5868027951517,25.894501387595227,-0.31998561327447334,-0.39152153124829464,0.8298892756851517,128.2881787632451
2006-11-01,16.692677143623555,17.97569033650638,0.2197416860407049,11.911946259797983,1008.3495916719278,22.46807983873672,-0.36478229967431997,-0.41494476925243035,1.1768976112258966,7.437949314623169
2006-12-01,12.862890883663594,12.562502645412087,0.18848944819684368,11.695717483479962,1010.6437649965509,19.525556078699854,-0.7848282200461222,-0.5686833536015073,1.3044423210577363,5.203072826428847
2007-01-01,10.227672624510356,0.7988739575397842,0.14696223686867094,12.92668511085044,1011.2489459104021,17.915296397453126,-0.29695185136624136,-0.3975053786765329,1.100103990463138,5.756263081593948
2007-02-01,13.50513094534608,51.803319071244694,0.2438828963737983,12.665977001731603,1009.3759836580792,19.078155125787273,-0.8873545543283956,-0.6326167776471093,1.501077623849999,27.375474398786373
2007-03-01,13.00075750565368,19.871224697546314,0.18393534787433782,17.536852318476363,1005.4885318249915,24.321614066130515,-0.051749828336447895,0.10208548481824074,1.367962684026021,14.464350038586243
2007-04-01,20.368109754311945,218.01799347823757,0.3126068829366254,14.514481314343437,1003.0637261166353,25.65544018100009,-1.9629810769148548,-0.08281763536761506,2.143069710581093,162.70273123365462
2007-05-01,23.80588039175703,189.3234934294845,0.34160211003149094,16.397262129423265,999.0264931500617,28.155730593853203,-1.540495634762617,0.0772837590689611,1.754422091443371,323.5818256493771
2007-06-01,24.829289053329337,919.5659508079459,0.4131534025404189,9.59416006787879,996.5738547226828,26.93011003564908,-1.5066568362993826,0.4172139033645091,1.960960789119715,487.9519430969701
2007-07-01,25.358012865824147,796.127365033236,0.4184054624844002,9.436996410948193,995.5238157943472,27.346775503646462,-0.9229162892055419,1.1325806244765948,1.99680521496907,666.0455153205179
2007-08-01,25.460942993710994,433.29618297790097,0.4042617529368471,12.093941578494626,996.6672194828199,28.042521728759276,-1.0781635923857953,0.7532701542028662,1.566383628586007,258.5796646060366
2007-09-01,24.6130089634597,317.15138747303445,0.3986060754538386,10.88330426472538,999.3271768765127,27.10713810789066,-1.1589511429500903,0.39585112915295956,1.4906625733787,651.0157554048482
2007-10-01,22.616699869324325,181.3424866539476,0.3633295461307251,12.350739529897929,1004.1008673987864,25.644176014676184,-0.8041996613275971,-0.34963711098142386,1.3124891190368908,103.56711956948946
2007-11-01,16.935291820744496,7.825083315330947,0.22899977417505954,12.335878581010101,1008.2198454808503,22.4139695074422,-1.2459770039436393,-1.1442356777913645,1.7378342570776513,4.023811895197089
2007-12-01,12.311361022009553,0.36690606428215533,0.1591992522109483,12.003748840273706,1009.4938520229387,18.950513931702023,-0.5709142545334639,-0.5972937306817093,1.209142279447377,0.0
2008-01-01,11.841996597210514,31.593290669085263,0.18539935497633211,11.94946138455523,1008.8640774068178,18.208315619539878,-0.08161276797589515,-0.0381075279920099,1.2925633862885753,22.703836571086537
2008-02-01,10.746512999313737,13.100282862864058,0.2110758451583368,14.68682145956113,1008.9736444006337,18.45716036933096,-0.7402053384654659,-0.2454385902523704,1.611339931369577,6.314510481285327
2008-03-01,16.856555505170252,70.66357686376492,0.225826217934766,16.10922329664717,1004.1438573610985,24.058258038866075,-1.6132314642619996,-0.28128534346071205,1.9529821810136694,43.23721375031905
2008-04-01,20.342729660316778,124.59799040279044,0.26165372546674426,17.053132698989902,1001.555250497488,26.40523006246551,-2.1858978442070063,-0.21257796509097324,2.4849223146229464,104.50780824892449
2008-05-01,23.585782410866223,436.6632337897189,0.40436142504739625,14.039781093646141,998.4600985484891,26.485927722989352,-1.348654067015252,-0.08692930254341144,1.4813375852849742,247.66292288520125
2008-06-01,24.636513022734288,708.5422119331092,0.41890193463977343,9.464484711919193,996.2446066192526,26.648475780808187,-1.8321937483970567,0.49885662900076977,2.0877663412442033,671.8998840303133
2008-07-01,25.113702989455838,593.8203350023049,0.41607728922705034,10.075757318475075,995.631044521895,27.319652790928497,-1.1896891450058489,1.150922166380598,1.8350790456406654,672.551047044812
2008-08-01,25.129929792566408,633.5274475502213,0.4175330833566815,9.945892071163247,997.2959613705733,27.205165180518314,-1.034093978398007,1.1273616936044457,1.7852552932041588,595.54278773539
2008-09-01,24.936551803306322,307.0268346549104,0.4084968487261121,12.002444702009797,1000.3646333744346,27.224694097885006,-0.9205429956086156,0.2926551732390818,1.246305373271021,321.21376040776573
2008-10-01,21.764069834684644,83.3967508316202,0.3351163616161776,12.767353808283197,1005.3924264275188,25.210372540973328,-0.8798241500164641,-0.5119805287056306,1.216975068171698,215.38850563800702
2008-11-01,16.240386684944358,1.0597321917672242,0.21177178520947593,13.15435950868687,1008.2607699379868,21.906554366603064,-1.1392914811368746,-0.8489057123139251,1.6280262614531185,0.0102407534917195
2008-12-01,15.107770915822297,7.3096526603493714,0.16097206098320974,10.132435644965788,1009.6100662372847,20.471861744393145,-0.8135920707392514,-0.5887071201179035,1.1369692725193157,0.0
2009-01-01,13.05544347902899,0.9499555342247363,0.15151386329350078,11.458163672727274,1010.3855837479508,19.538772141502303,-0.4294915301903097,-0.2996484299520205,1.1611035385319373,3.7895082979491272
2009-02-01,11.834939107578407,0.029651556612955817,0.13936634999505024,16.197344486147188,1006.0329794407525,21.862022301094555,0.5112090017716434,0.35902868791404063,1.2456323712052353,6.794027010599773
2009-03-01,12.374315742127267,57.14984617158156,0.16424205900598093,17.430091663907387,1004.6726203179732,25.43590324677799,-0.5205818868918619,0.052195457800004126,1.4023305405229323,30.201761962428243
2009-04-01,20.66824328554201,151.41681504587123,0.3048368229207768,16.378485454949498,1001.2022131727432,26.58160734427098,-2.2397267355742283,-0.32552679376570065,2.3420961490537966,136.36765449408333
